890913476	20191205	201912	2019	2019.9178	COP	PRISON						COP													1	173	173	17	4	-5.0	3	1	3	-5.5452865064695	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205014500	https://fox43.com/2019/12/04/tabitha-buck-who-helped-murder-laurie-show-in-1991-could-be-out-of-prison-by-christmas/
890913477	20191205	201912	2019	2019.9178	COP	POLICE OFFICER						COP													0	180	180	18	4	-9.0	10	1	10	-4.96592015579357	4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	0								4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	20191205014500	https://www.dailymaverick.co.za/article/2019-12-05-evidence-of-ipid-cover-up-mounts-but-joemat-pettersson-declines-to-act/
890913478	20191205	201912	2019	2019.9178	COP	POLICE OFFICER						COP													0	1821	182	18	4	-9.0	10	1	10	-4.96592015579357	4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	0								4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	20191205014500	https://www.dailymaverick.co.za/article/2019-12-05-evidence-of-ipid-cover-up-mounts-but-joemat-pettersson-declines-to-act/
890913479	20191205	201912	2019	2019.9178	COP	POLICE OFFICER						COP													0	1822	182	18	4	-9.0	10	1	10	-4.96592015579357	4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	0								4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	20191205014500	https://www.dailymaverick.co.za/article/2019-12-05-evidence-of-ipid-cover-up-mounts-but-joemat-pettersson-declines-to-act/
890913480	20191205	201912	2019	2019.9178	COP	POLICE						COP													1	193	193	19	4	-10.0	2	1	2	-9.63455149501663	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20191205014500	https://www.ktsa.com/george-zimmerman-suing-trayvon-martins-family-for-100-million/
890913481	20191205	201912	2019	2019.9178	COP	DETECTIVE						COP													0	193	193	19	4	-10.0	6	1	6	-13.7755102040816	3	Gila County, Arizona, United States	US	USAZ	AZ007	33.5167	-110.517	40471	0								3	Gila County, Arizona, United States	US	USAZ		33.5167	-110.517	40471	20191205014500	https://tucson.com/news/local/crime-and-courts/man-convicted-in-slaying-of-ex-girlfriend-s-companion-outside/article_93adc0ea-16de-11ea-b47d-0be1e38503fe.html
890913482	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP													1	193	193	19	4	-10.0	2	1	2	-6.18729096989966	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205014500	https://www.rawstory.com/2019/12/active-shooter-at-pearl-harbor-naval-shipyard-with-multiple-victims-report/
890913483	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP													1	193	193	19	4	-10.0	6	3	6	-2.98507462686567	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20191205014500	https://abc7ny.com/authorities-responding-to-reports-of-shooting-at-pearl-harbor-naval-shipyard-in-hawaii/5734301/
890913484	20191205	201912	2019	2019.9178	COP	POLICE						COP			AFR	AFRICA	AFR								0	060	060	06	2	6.0	4	1	4	-4.04761904761905	4	Thabang, Northern Cape, South Africa	SF	SF08	77348	-27.5384	23.2427	-1290324	4	Thabang, Northern Cape, South Africa	SF	SF08	77348	-27.5384	23.2427	-1290324	4	Thabang, Northern Cape, South Africa	SF	SF08	77348	-27.5384	23.2427	-1290324	20191205014500	https://www.dailymaverick.co.za/article/2019-12-05-auditing-can-be-a-dangerous-profession-in-south-africa/
890913485	20191205	201912	2019	2019.9178	COP	POLICE						COP			AFR	AFRICA	AFR								1	084	084	08	2	7.0	4	1	4	-4.96592015579357	4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	20191205014500	https://www.dailymaverick.co.za/article/2019-12-05-evidence-of-ipid-cover-up-mounts-but-joemat-pettersson-declines-to-act/
890913486	20191205	201912	2019	2019.9178	COP	POLICE						COP			AFR	AFRICA	AFR								1	173	173	17	4	-5.0	4	1	4	-4.96592015579357	4	Piketberg, Western Cape, South Africa	SF	SF11	77327	-32.9032	18.757	-1272512	4	Piketberg, Western Cape, South Africa	SF	SF11	77327	-32.9032	18.757	-1272512	4	Piketberg, Western Cape, South Africa	SF	SF11	77327	-32.9032	18.757	-1272512	20191205014500	https://www.dailymaverick.co.za/article/2019-12-05-evidence-of-ipid-cover-up-mounts-but-joemat-pettersson-declines-to-act/
890913487	20191205	201912	2019	2019.9178	COP	POLICE						COP			AFR	AFRICA	AFR								1	173	173	17	4	-5.0	4	1	4	-4.96592015579357	4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	4	Vredendal, Western Cape, South Africa	SF	SF11	77338	-34.2305	19.1972	-1298239	20191205014500	https://www.dailymaverick.co.za/article/2019-12-05-evidence-of-ipid-cover-up-mounts-but-joemat-pettersson-declines-to-act/
890913488	20191205	201912	2019	2019.9178	COP	POLICE						COP			AUS	AUSTRALIAN	AUS								1	090	090	09	2	-2.0	7	1	7	-4.37710437710438	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20191205014500	https://www.dailymail.co.uk/news/article-7757445/Perth-couple-haul-drugs-1-5-million-cryptocurrency-hidden-seven-figure-codes.html
890913489	20191205	201912	2019	2019.9178	COP	POLICE						COP			CAN	VANCOUVER	CAN								1	090	090	09	2	-2.0	5	1	5	-6.24235006119951	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191205014500	https://globalnews.ca/news/6255906/cra-phone-scam-bc-suspect/
890913490	20191205	201912	2019	2019.9178	COP	POLICE						COP			CRM	GANG						CRM			0	010	010	01	1	0.0	10	1	10	-1.22699386503068	0								0								0								20191205014500	https://saskatoon.ctvnews.ca/threat-against-saskatoon-high-school-may-have-been-extremely-misguided-misjudged-joke-police-1.4714752
890913491	20191205	201912	2019	2019.9178	COP	DEPUTY						COP			CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	5	1	5	-5.62248995983936	0								0								0								20191205014500	https://www.wkyt.com/content/news/Laurel-County-deputy-attacked-after-chase-ends-in-Jackson-County-565799322.html
890913492	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			CVL	CITIZEN						CVL			1	193	193	19	4	-10.0	5	1	5	-4.78468899521531	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20191205014500	http://www.jwire.com.au/while-iran-shoots-protesters-europe-schemes-to-enrich-the-murderers/
890913493	20191205	201912	2019	2019.9178	COP	POLICE CHIEF						COP			EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	2	1	2	-0.18050541516245	3	University City, Missouri, United States	US	USMO	MO189	38.6559	-90.3093	756828	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20191205014500	https://callnewspapers.com/retired-st-louis-county-police-chief-jerry-lee-dies-funeral-set-friday/
890913494	20191205	201912	2019	2019.9178	COP	POLICE CHIEF						COP			EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	1	1	1	-0.18050541516245	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20191205014500	https://callnewspapers.com/retired-st-louis-county-police-chief-jerry-lee-dies-funeral-set-friday/
890913495	20191205	201912	2019	2019.9178	COP	POLICE						COP			EDU	SCHOOL						EDU			1	040	040	04	1	1.0	10	1	10	-6.82730923694779	0								0								0								20191205014500	https://www.heraldmailmedia.com/news/tri_state/west_virginia/berkeley-county-man-accused-of-sexually-abusing-girl/article_1a4916cc-246b-507b-9622-b13bd0394aa4.html
890913496	20191205	201912	2019	2019.9178	COP	POLICE						COP			JUD	ATTORNEY						JUD			1	014	014	01	1	0.0	10	1	10	-7.4468085106383	0								0								0								20191205014500	https://www.wsaz.com/content/news/Truck-crashes-into-Catlettsburg-Cemetery-565805202.html
890913497	20191205	201912	2019	2019.9178	COP	DEPUTY						COP			JUD	JUDGE						JUD			1	015	015	01	1	0.0	2	1	2	-6.93069306930693	3	Talladega County, Alabama, United States	US	USAL	AL121	33.3668	-86.1833	161586	3	Talladega County, Alabama, United States	US	USAL		33.3668	-86.1833	161586	3	Talladega County, Alabama, United States	US	USAL		33.3668	-86.1833	161586	20191205014500	https://www.annistonstar.com/the_daily_home/lincoln-woman-gets-years-for-setting-fire-to-mobile-home/article_d3103e72-16fa-11ea-920b-6754b9e9576d.html
890913498	20191205	201912	2019	2019.9178	COP	POLICE						COP			JUD	LAWYER						JUD			1	112	112	11	3	-2.0	20	1	20	-8.13953488372094	0								0								0								20191205014500	https://www.kob.com/albuquerque-news/17-year-old-girl-spends-six-days-in-custody-after-being-wrongfully-accused-of-murder/5570562/?cat=504
890913499	20191205	201912	2019	2019.9178	COP	POLICE						COP			JUD	LAWYER						JUD			1	120	120	12	3	-4.0	20	1	20	-8.13953488372094	0								0								0								20191205014500	https://www.kob.com/albuquerque-news/17-year-old-girl-spends-six-days-in-custody-after-being-wrongfully-accused-of-murder/5570562/?cat=504
890913500	20191205	201912	2019	2019.9178	COP	PRISON						COP			JUD	PROSECUTOR						JUD			1	1821	182	18	4	-9.0	10	1	10	-18.5483870967742	0								0								0								20191205014500	https://lancasteronline.com/news/local/lancaster-man-sentenced-up-to-years-in-prison-for-child/article_f127fa64-16ee-11ea-aa97-c32dc4534cb6.html
890913501	20191205	201912	2019	2019.9178	COP	POLICE						COP			LAB	EMPLOYEE						LAB			0	042	042	04	1	1.9	2	1	2	-6.59340659340659	3	Fort Worth, Texas, United States	US	USTX	TX439	32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20191205014500	https://www.dallasnews.com/news/courts/2019/12/05/former-fort-worth-firefighter-sues-city-6-of-her-ex-coworkers-alleging-sexual-assault-and-harassment/
890913502	20191205	201912	2019	2019.9178	COP	POLICE						COP			MED	MEDIA						MED			1	173	173	17	4	-5.0	10	1	10	-4.04040404040404	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20191205014500	https://www.prisonplanet.com/pakistan-11-year-old-girl-stoned-to-death-by-her-parents-over-plan-to-elope.html
890913503	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			MIL	NAVAL						MIL			1	062	062	06	2	7.4	1	1	1	-6.81818181818182	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20191205014500	https://www.dailymail.co.uk/news/article-7757895/Pearl-Harbor-Naval-Shipyard-lockdown-amid-reports-active-shooter-multiple-victims.html
890913504	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			MIL	NAVAL						MIL			1	193	193	19	4	-10.0	30	2	20	-3.0952380952381	0								0								0								20191205014500	https://globalnews.ca/news/6256802/pearl-harbor-naval-base-shooter/
890913505	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			MIL	NAVAL						MIL			1	193	193	19	4	-10.0	18	9	18	-4.95691461322642	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20191205014500	https://www.fox29.com/news/active-shooter-reported-at-pearl-harbor-naval-shipyard-in-hawaii
890913506	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			MIL	NAVAL						MIL			1	193	193	19	4	-10.0	2	1	2	-3.07692307692308	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20191205014500	https://www.dailymail.co.uk/wires/reuters/article-7757935/amp/U-S-military-base-Hawaii-lockdown-reports-shooting.html
890913507	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			MIL	NAVAL						MIL			1	193	193	19	4	-10.0	2	1	2	-4.70588235294118	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20191205014500	https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=12291306
890913508	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			MIL	NAVAL						MIL			1	193	193	19	4	-10.0	2	1	2	-6.18729096989966	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205014500	https://www.rawstory.com/2019/12/active-shooter-at-pearl-harbor-naval-shipyard-with-multiple-victims-report/
890913509	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			OPP	PROTESTER						OPP			1	190	190	19	4	-10.0	10	1	10	-8.10810810810811	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205014500	https://www.breitbart.com/national-security/2019/12/04/hong-kong-official-insists-bbq-smoke-more-dangerous-tear-gas/
890913510	20191205	201912	2019	2019.9178	COP	POLICE						COP			USA	MASSACHUSETTS	USA								1	010	010	01	1	0.0	10	1	10	-9.13539967373574	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205014500	https://www.eagletribune.com/opinion/column-there-s-nothing-safe-about-the-safe-communities-act/article_f757cdf2-e69e-5705-9101-d112141c632b.html
890913511	20191205	201912	2019	2019.9178	COP	POLICE						COP			USA	ILLINOIS	USA								1	020	020	02	1	3.0	5	1	5	-4.66321243523316	3	Crystal Lake, Illinois, United States	US	USIL	IL111	42.2411	-88.3162	406868	3	Crystal Lake, Illinois, United States	US	USIL		42.2411	-88.3162	406868	3	Crystal Lake, Illinois, United States	US	USIL		42.2411	-88.3162	406868	20191205014500	https://www.nwherald.com/2019/12/04/crystal-lake-city-council-approves-3-86-increase-in-property-tax-levy/aega563/
890913512	20191205	201912	2019	2019.9178	COP	POLICE CHIEF						COP			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-0.18050541516245	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20191205014500	https://callnewspapers.com/retired-st-louis-county-police-chief-jerry-lee-dies-funeral-set-friday/
890913513	20191205	201912	2019	2019.9178	COP	DETECTIVE						COP			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-5.01930501930502	3	Fort Lupton, Colorado, United States	US	USCO	CO123	40.0847	-104.813	180857	3	Fort Lupton, Colorado, United States	US	USCO		40.0847	-104.813	180857	3	Fort Lupton, Colorado, United States	US	USCO		40.0847	-104.813	180857	20191205014500	https://www.9news.com/article/news/crime/fort-lupton-officer-shot-identified/73-bf83c494-2639-41d1-b703-af77cbcb5ff4
890913514	20191205	201912	2019	2019.9178	COP	POLICE						COP			USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	-0.18050541516245	3	University City, Missouri, United States	US	USMO	MO189	38.6559	-90.3093	756828	3	University City, Missouri, United States	US	USMO		38.6559	-90.3093	756828	3	University City, Missouri, United States	US	USMO		38.6559	-90.3093	756828	20191205014500	https://callnewspapers.com/retired-st-louis-county-police-chief-jerry-lee-dies-funeral-set-friday/
890913515	20191205	201912	2019	2019.9178	COP	TROOPER						COP			USA	UNITED STATES	USA								1	050	050	05	1	3.5	1	1	1	-9.8870056497175	3	Austin County, Texas, United States	US	USTX	TX015	29.8836	-96.3169	1383793	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205014500	http://www.sealynews.com/stories/man-get-12-years-for-5th-dwi-conviction,82794
890913516	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			USA	UNITED STATES	USA								1	062	062	06	2	7.4	4	1	4	-6.81818181818182	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20191205014500	https://www.dailymail.co.uk/news/article-7757895/Pearl-Harbor-Naval-Shipyard-lockdown-amid-reports-active-shooter-multiple-victims.html
890913517	20191205	201912	2019	2019.9178	COP	POLICE						COP			USA	FLORIDA	USA								1	112	112	11	3	-2.0	7	1	7	-7.10900473933649	3	Osprey, Florida, United States	US	USFL	FL115	27.1962	-82.4904	288268	3	Osprey, Florida, United States	US	USFL	FL115	27.1962	-82.4904	288268	3	Osprey, Florida, United States	US	USFL	FL115	27.1962	-82.4904	288268	20191205014500	https://www.10news.com/news/national/i-went-too-far-florida-man-arrested-for-death-of-9-month-pregnant-girlfriend-police-say
890913518	20191205	201912	2019	2019.9178	COP	PRISON						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-5.5452865064695	3	Lampeter, Pennsylvania, United States	US	USPA	PA071	39.9901	-76.2397	1203977	3	Lampeter, Pennsylvania, United States	US	USPA	PA071	39.9901	-76.2397	1203977	3	Lancaster County, Pennsylvania, United States	US	USPA		40.2504	-76.25	1209181	20191205014500	https://fox43.com/2019/12/04/tabitha-buck-who-helped-murder-laurie-show-in-1991-could-be-out-of-prison-by-christmas/
890913519	20191205	201912	2019	2019.9178	COP	PRISON						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-5.5452865064695	3	Lancaster County, Pennsylvania, United States	US	USPA	PA071	40.2504	-76.25	1209181	3	Lampeter, Pennsylvania, United States	US	USPA	PA071	39.9901	-76.2397	1203977	3	Lancaster County, Pennsylvania, United States	US	USPA		40.2504	-76.25	1209181	20191205014500	https://fox43.com/2019/12/04/tabitha-buck-who-helped-murder-laurie-show-in-1991-could-be-out-of-prison-by-christmas/
890913520	20191205	201912	2019	2019.9178	COP	POLICE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	1	1	1	-9.63455149501663	3	Sanford Police Department, Florida, United States	US	USFL	FL117	28.8048	-81.2727	2331451	3	Sanford Police Department, Florida, United States	US	USFL		28.8048	-81.2727	2331451	3	Sanford Police Department, Florida, United States	US	USFL		28.8048	-81.2727	2331451	20191205014500	https://www.ktsa.com/george-zimmerman-suing-trayvon-martins-family-for-100-million/
890913521	20191205	201912	2019	2019.9178	COP	DETECTIVE						COP			USA	UNITED STATES	USA								0	193	193	19	4	-10.0	4	1	4	-13.7755102040816	3	Pima County, Arizona, United States	US	USAZ	AZ019	32.0004	-112.003	25446	3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	20191205014500	https://tucson.com/news/local/crime-and-courts/man-convicted-in-slaying-of-ex-girlfriend-s-companion-outside/article_93adc0ea-16de-11ea-b47d-0be1e38503fe.html
890913522	20191205	201912	2019	2019.9178	COP	POLICE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	1	1	1	-9.63455149501663	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Sanford Police Department, Florida, United States	US	USFL		28.8048	-81.2727	2331451	3	Sanford Police Department, Florida, United States	US	USFL		28.8048	-81.2727	2331451	20191205014500	https://www.ktsa.com/george-zimmerman-suing-trayvon-martins-family-for-100-million/
890913523	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	8	1	8	-7.47663551401869	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20191205014500	https://www.wpsdlocal6.com/news/at-least-critically-injured-in-shooting-at-pearl-harbor-shipyard/article_f9346a68-16fc-11ea-a5b2-f73843ac9552.html
890913524	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			USA	HAWAII	USA								1	193	193	19	4	-10.0	3	1	3	-5.55555555555556	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20191205014500	https://www.theguardian.com/us-news/2019/dec/04/pearl-harbor-shooting-reported-on-us-military-base-in-hawaii
890913525	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-5.55555555555556	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20191205014500	https://www.theguardian.com/us-news/2019/dec/04/pearl-harbor-shooting-reported-on-us-military-base-in-hawaii
890913526	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-5.55555555555556	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191205014500	https://www.theguardian.com/us-news/2019/dec/04/pearl-harbor-shooting-reported-on-us-military-base-in-hawaii
890913527	20191205	201912	2019	2019.9178	COP	DETECTIVE						COP			USACOP	UNITED STATES	USA					COP			0	043	043	04	1	2.8	8	1	8	-6.59340659340659	3	Fort Worth, Texas, United States	US	USTX	TX439	32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20191205014500	https://www.dallasnews.com/news/courts/2019/12/05/former-fort-worth-firefighter-sues-city-6-of-her-ex-coworkers-alleging-sexual-assault-and-harassment/
890913528	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			USAMIL	UNITED STATES	USA					MIL			1	193	193	19	4	-10.0	2	1	2	-4.70588235294118	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20191205014500	https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=12291306
890913529	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			USAMIL	THE US	USA					MIL			1	193	193	19	4	-10.0	3	1	3	-5.55555555555556	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20191205014500	https://www.theguardian.com/us-news/2019/dec/04/pearl-harbor-shooting-reported-on-us-military-base-in-hawaii
890913530	20191205	201912	2019	2019.9178	COP	SECURITY FORCE						COP			USAMIL	UNITED STATES	USA					MIL			1	193	193	19	4	-10.0	6	1	6	-6.18729096989966	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205014500	https://www.rawstory.com/2019/12/active-shooter-at-pearl-harbor-naval-shipyard-with-multiple-victims-report/
890913531	20191205	201912	2019	2019.9178	COP	POLICE						COP			ZAF	WESTERN CAPE	ZAF								1	173	173	17	4	-5.0	2	1	2	-4.96592015579357	4	Piketberg, Western Cape, South Africa	SF	SF11	77327	-32.9032	18.757	-1272512	4	Piketberg, Western Cape, South Africa	SF	SF11	77327	-32.9032	18.757	-1272512	4	Piketberg, Western Cape, South Africa	SF	SF11	77327	-32.9032	18.757	-1272512	20191205014500	https://www.dailymaverick.co.za/article/2019-12-05-evidence-of-ipid-cover-up-mounts-but-joemat-pettersson-declines-to-act/
890913532	20191205	201912	2019	2019.9178	COPJUD	POLICE						COP	JUD		AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	10	1	10	-4.37710437710438	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20191205014500	https://www.dailymail.co.uk/news/article-7757445/Perth-couple-haul-drugs-1-5-million-cryptocurrency-hidden-seven-figure-codes.html
890913533	20191205	201912	2019	2019.9178	COPJUD	POLICE						COP	JUD		AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	10	1	10	-4.37710437710438	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20191205014500	https://www.dailymail.co.uk/news/article-7757445/Perth-couple-haul-drugs-1-5-million-cryptocurrency-hidden-seven-figure-codes.html
890913534	20191205	201912	2019	2019.9178	COPMED	POLICE						COP	MED		COP	POLICE						COP			1	060	060	06	2	6.0	10	1	10	-5.72916666666667	0								0								0								20191205014500	https://www.sookenewsmirror.com/news/tactical-response-team-called-to-saanich-standoff-ends-with-one-man-in-custody/
890913535	20191205	201912	2019	2019.9178	CRM	ROBBER						CRM													0	010	010	01	1	0.0	4	1	4	-1.81451612903226	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20191205014500	https://www.wtsp.com/article/news/crime/bank-robbery-carjacking-case/67-b721a44c-ec76-43c1-a997-53888bf05ed9
890913536	20191205	201912	2019	2019.9178	CRM	DEALER						CRM													1	010	010	01	1	0.0	1	1	1	2.92353823088455	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								1	Switzerland	SZ	SZ		47	8	SZ	20191205014500	https://news.artnet.com/market/art-basel-miami-sales-preview-day-1722660
