891043513	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	0	4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	4	Black Rod, Bolton, United Kingdom	UK	UKB1	40121	53.5833	-2.58333	-2590139	4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	20191205151500	https://www.hilltimes.com/2019/12/05/todays-throne-speech-steeped-in-british-parliamentary-tradition-dating-back-to-at-least-the-16th-century/227196
891043514	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								GBR	BRITISH	GBR								1	111	111	11	3	-2.0	1	1	1	-2.43589743589744	1	Canada	CA	CA		60	-96	CA	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20191205151500	https://www.economist.com/europe/2019/12/04/nato-marks-its-70th-anniversary-in-typically-chaotic-fashion
891043515	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	8	1	8	0	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20191205151500	https://www.hilltimes.com/2019/12/05/todays-throne-speech-steeped-in-british-parliamentary-tradition-dating-back-to-at-least-the-16th-century/227196
891043516	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	2	1	2	0	4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20191205151500	https://www.hilltimes.com/2019/12/05/todays-throne-speech-steeped-in-british-parliamentary-tradition-dating-back-to-at-least-the-16th-century/227196
891043517	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								LAB	EMPLOYEE						LAB			0	010	010	01	1	0.0	2	1	2	-1.21065375302663	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20191205151500	https://www.marketscreener.com/business-leaders/Laurence-Fink-2732/news/BlackRock-Executive-Ousted-for-Failing-to-Disclose-Personal-Relationship-Update--29686581/
891043518	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								MNCUSA	BLACKROCK	USA					MNC			1	010	010	01	1	0.0	4	1	4	-1.21065375302663	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20191205151500	https://www.marketscreener.com/business-leaders/Laurence-Fink-2732/news/BlackRock-Executive-Ousted-for-Failing-to-Disclose-Personal-Relationship-Update--29686581/
891043519	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								NLD	DUTCH	NLD								1	111	111	11	3	-2.0	1	1	1	-2.43589743589744	1	Canada	CA	CA		60	-96	CA	1	France	FR	FR		46	2	FR	1	Canada	CA	CA		60	-96	CA	20191205151500	https://www.economist.com/europe/2019/12/04/nato-marks-its-70th-anniversary-in-typically-chaotic-fashion
891043520	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								NLD	DUTCH	NLD								1	111	111	11	3	-2.0	1	1	1	-2.43589743589744	1	Canada	CA	CA		60	-96	CA	1	Netherlands	NL	NL		52.5	5.75	NL	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20191205151500	https://www.economist.com/europe/2019/12/04/nato-marks-its-70th-anniversary-in-typically-chaotic-fashion
891043521	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	020	020	02	1	3.0	6	1	6	-3.73250388802488	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205151500	https://oceana.org/blog/north-atlantic-right-whales-are-course-extinction
891043522	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-3.73250388802488	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205151500	https://oceana.org/blog/north-atlantic-right-whales-are-course-extinction
891043523	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								VNM	HO CHI MINH CITY	VNM								1	036	036	03	1	4.0	1	1	1	2.63929618768329	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20191205151500	https://tuoitrenews.vn/news/city-diary/20191205/my-love-affair-with-vietnamese-pho/52105.html
891043524	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								VNM	HO CHI MINH CITY	VNM								1	036	036	03	1	4.0	1	1	1	2.63929618768329	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Long Bay, Saskatchewan, Canada	CA	CA11	154724	54.8125	-109.827	430209	4	Long Bay, Saskatchewan, Canada	CA	CA11	154724	54.8125	-109.827	430209	20191205151500	https://tuoitrenews.vn/news/city-diary/20191205/my-love-affair-with-vietnamese-pho/52105.html
891043525	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								VNM	HO CHI MINH CITY	VNM								1	036	036	03	1	4.0	5	1	5	2.63929618768329	4	Long Bay, Saskatchewan, Canada	CA	CA11	154724	54.8125	-109.827	430209	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20191205151500	https://tuoitrenews.vn/news/city-diary/20191205/my-love-affair-with-vietnamese-pho/52105.html
891043526	20191205	201912	2019	2019.9178	CAN	CANADA	CAN								VNM	HO CHI MINH CITY	VNM								1	036	036	03	1	4.0	1	1	1	2.63929618768329	4	Long Bay, Saskatchewan, Canada	CA	CA11	154724	54.8125	-109.827	430209	4	Long Bay, Saskatchewan, Canada	CA	CA11	154724	54.8125	-109.827	430209	4	Long Bay, Saskatchewan, Canada	CA	CA11	154724	54.8125	-109.827	430209	20191205151500	https://tuoitrenews.vn/news/city-diary/20191205/my-love-affair-with-vietnamese-pho/52105.html
891043527	20191205	201912	2019	2019.9178	CANCVL	BRITISH COLUMBIA	CAN					CVL			CANEDU	VANCOUVER	CAN					EDU			1	042	042	04	1	1.9	1	1	1	2.63929618768329	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20191205151500	https://tuoitrenews.vn/news/city-diary/20191205/my-love-affair-with-vietnamese-pho/52105.html
891043528	20191205	201912	2019	2019.9178	CANEDU	VANCOUVER	CAN					EDU			CAN	CANADA	CAN								1	043	043	04	1	2.8	3	1	3	2.63929618768329	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191205151500	https://tuoitrenews.vn/news/city-diary/20191205/my-love-affair-with-vietnamese-pho/52105.html
891043529	20191205	201912	2019	2019.9178	CANEDU	VANCOUVER	CAN					EDU			CANCVL	BRITISH COLUMBIA	CAN					CVL			1	043	043	04	1	2.8	1	1	1	2.63929618768329	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	1	United Kingdom	UK	UK		54	-4	UK	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191205151500	https://tuoitrenews.vn/news/city-diary/20191205/my-love-affair-with-vietnamese-pho/52105.html
891043530	20191205	201912	2019	2019.9178	CANEDU	VANCOUVER	CAN					EDU			GBRCVL	BRITISH	GBR					CVL			1	043	043	04	1	2.8	4	1	4	2.63929618768329	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	1	United Kingdom	UK	UK		54	-4	UK	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191205151500	https://tuoitrenews.vn/news/city-diary/20191205/my-love-affair-with-vietnamese-pho/52105.html
891043531	20191205	201912	2019	2019.9178	CANGOV	CANADA	CAN					GOV			FRA	FRENCH	FRA								1	111	111	11	3	-2.0	2	1	2	-2.43589743589744	1	Canada	CA	CA		60	-96	CA	1	France	FR	FR		46	2	FR	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20191205151500	https://www.economist.com/europe/2019/12/04/nato-marks-its-70th-anniversary-in-typically-chaotic-fashion
891043532	20191205	201912	2019	2019.9178	CANGOV	CANADA	CAN					GOV			GBR	BRITISH	GBR								1	111	111	11	3	-2.0	2	1	2	-2.43589743589744	1	Canada	CA	CA		60	-96	CA	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20191205151500	https://www.economist.com/europe/2019/12/04/nato-marks-its-70th-anniversary-in-typically-chaotic-fashion
891043533	20191205	201912	2019	2019.9178	CANGOV	CANADA	CAN					GOV			LAB	EMPLOYEE						LAB			0	010	010	01	1	0.0	2	1	2	-1.21065375302663	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20191205151500	https://www.marketscreener.com/business-leaders/Laurence-Fink-2732/news/BlackRock-Executive-Ousted-for-Failing-to-Disclose-Personal-Relationship-Update--29686581/
891043534	20191205	201912	2019	2019.9178	CANGOV	CANADA	CAN					GOV			NLD	DUTCH	NLD								1	111	111	11	3	-2.0	2	1	2	-2.43589743589744	1	Canada	CA	CA		60	-96	CA	1	Netherlands	NL	NL		52.5	5.75	NL	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20191205151500	https://www.economist.com/europe/2019/12/04/nato-marks-its-70th-anniversary-in-typically-chaotic-fashion
891043535	20191205	201912	2019	2019.9178	CANGOVELI	DAVID JOHNSTON	CAN					GOV	ELI												1	090	090	09	2	-2.0	10	1	10	0	4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	0								4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	20191205151500	https://www.hilltimes.com/2019/12/05/todays-throne-speech-steeped-in-british-parliamentary-tradition-dating-back-to-at-least-the-16th-century/227196
891043536	20191205	201912	2019	2019.9178	CANGOVHLH	CANADA	CAN					GOV	HLH												1	172	172	17	4	-5.0	1	1	1	-1.04166666666667	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205151500	https://globalnews.ca/news/6257960/vaping-backlash-nova-scotia/
891043537	20191205	201912	2019	2019.9178	CHE	SWITZERLAND	CHE																		1	090	090	09	2	-2.0	10	2	10	-7.74647887323944	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20191205151500	https://www.sfgate.com/news/crime/article/UK-anti-fraud-agency-investigating-commodities-14883998.php
891043538	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN																		1	012	012	01	1	-0.4	2	1	2	0.53763440860215	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	Duqm, Al WustáU, Oman	MU	MU03	23596	19.65	57.7	-786790	20191205151500	https://amti.csis.org/ports-and-partnerships-delhi-invests-in-indian-ocean-leadership/
891043539	20191205	201912	2019	2019.9178	CHN	CHINA	CHN																		1	020	020	02	1	3.0	1	1	1	-2.23123732251521	1	United Kingdom	UK	UK		54	-4	UK	0								1	Australia	AS	AS		-25	135	AS	20191205151500	https://www.dailymail.co.uk/news/article-7759967/Boris-Johnson-takes-TV-selfie-400-HUAWEI-phone-suggesting-Chinese-firm-security-risk.html
891043540	20191205	201912	2019	2019.9178	CHN	CHINA	CHN																		1	020	020	02	1	3.0	1	1	1	-2.23123732251521	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20191205151500	https://www.dailymail.co.uk/news/article-7759967/Boris-Johnson-takes-TV-selfie-400-HUAWEI-phone-suggesting-Chinese-firm-security-risk.html
891043541	20191205	201912	2019	2019.9178	CHN	CHINA	CHN																		1	071	071	07	2	7.4	6	1	6	1.40597539543058	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20191205151500	https://www.dealstreetasia.com/stories/ping-an-cardekho-165550/
891043542	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN																		0	172	172	17	4	-5.0	4	2	4	-2.91379372261725	1	China	CH	CH		35	105	CH	0								1	Indonesia	ID	ID		-5	120	ID	20191205151500	https://www.reuters.com/article/metals-nickel-ahome-idUSL8N28F3W2
891043543	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN								AFR	AFRICA	AFR								1	042	042	04	1	1.9	3	1	3	-6.01589103291714	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205151500	https://24tanzania.com/blood-ivory-seizure-in-dar-brings-tourism-minister-to-the-scene/
891043544	20191205	201912	2019	2019.9178	CHN	CHINA	CHN								CHNBUS	CHINA	CHN					BUS			1	071	071	07	2	7.4	4	1	4	1.40597539543058	4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	20191205151500	https://www.dealstreetasia.com/stories/ping-an-cardekho-165550/
891043545	20191205	201912	2019	2019.9178	CHN	CHINA	CHN								CHNBUS	CHINA	CHN					BUS			1	071	071	07	2	7.4	2	1	2	1.40597539543058	1	India	IN	IN		20	77	IN	4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	20191205151500	https://www.dealstreetasia.com/stories/ping-an-cardekho-165550/
891043546	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN								CRM	BANDIT						CRM			1	084	084	08	2	7.0	10	1	10	-0.88888888888889	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205151500	https://www.pressparty.com/pg/newsdesk/andyk/view/199962/
891043547	20191205	201912	2019	2019.9178	CHN	CHINA	CHN								IDN	INDONESIA	IDN								0	061	061	06	2	6.4	4	2	4	-2.91379372261725	1	China	CH	CH		35	105	CH	1	Indonesia	ID	ID		-5	120	ID	1	China	CH	CH		35	105	CH	20191205151500	https://www.reuters.com/article/metals-nickel-ahome-idUSL8N28F3W2
891043548	20191205	201912	2019	2019.9178	CHN	CHINA	CHN								IDN	INDONESIA	IDN								0	061	061	06	2	6.4	16	2	16	-2.91379372261725	1	China	CH	CH		35	105	CH	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20191205151500	https://www.reuters.com/article/metals-nickel-ahome-idUSL8N28F3W2
891043549	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN								TZA	DAR ES SALAAM	TZA								1	042	042	04	1	1.9	6	1	6	-6.01589103291714	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	20191205151500	https://24tanzania.com/blood-ivory-seizure-in-dar-brings-tourism-minister-to-the-scene/
891043550	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN								TZA	DAR ES SALAAM	TZA								1	042	042	04	1	1.9	2	1	2	-6.01589103291714	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205151500	https://24tanzania.com/blood-ivory-seizure-in-dar-brings-tourism-minister-to-the-scene/
891043551	20191205	201912	2019	2019.9178	CHNBUS	CHINA	CHN					BUS													1	071	071	07	2	7.4	2	1	2	1.40597539543058	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20191205151500	https://www.dealstreetasia.com/stories/ping-an-cardekho-165550/
891043552	20191205	201912	2019	2019.9178	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	120	120	12	3	-4.0	1	1	1	-0.32573289902281	4	Gong Li, Zhejiang, China	CH	CH02	13319	30.2405	119.852	11020248	4	Gong Li, Zhejiang, China	CH	CH02	13319	30.2405	119.852	11020248	4	Gong Li, Zhejiang, China	CH	CH02	13319	30.2405	119.852	11020248	20191205151500	https://www.hindustantimes.com/hollywood/mulan-trailer-disney-s-epic-live-action-remake-reveals-villain-panders-to-china/story-AaOxHsyUUsiabVR8GsASFP.html
891043553	20191205	201912	2019	2019.9178	CHRCTH	CATHOLIC PRIEST				CHR	CTH														1	172	172	17	4	-5.0	2	1	2	-0.20661157024794	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	20191205151500	https://meaww.com/michigan-catholic-priest-refuses-to-offer-communion-to-married-lesbian-judge
891043554	20191205	201912	2019	2019.9178	CHRCTH	CATHOLIC PRIEST				CHR	CTH				CHR	CHRISTIAN				CHR					1	120	120	12	3	-4.0	2	1	2	-0.20661157024794	3	Kent County, Michigan, United States	US	USMI	MI081	43.0334	-85.55	1622983	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205151500	https://meaww.com/michigan-catholic-priest-refuses-to-offer-communion-to-married-lesbian-judge
891043555	20191205	201912	2019	2019.9178	CHRCTH	CATHOLIC PRIEST				CHR	CTH				CHR	CHRISTIAN				CHR					1	120	120	12	3	-4.0	6	1	6	-0.20661157024794	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205151500	https://meaww.com/michigan-catholic-priest-refuses-to-offer-communion-to-married-lesbian-judge
891043556	20191205	201912	2019	2019.9178	CHRCTH	CATHOLIC PRIEST				CHR	CTH				CHR	CHRISTIAN				CHR					1	172	172	17	4	-5.0	2	1	2	-0.20661157024794	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	20191205151500	https://meaww.com/michigan-catholic-priest-refuses-to-offer-communion-to-married-lesbian-judge
891043557	20191205	201912	2019	2019.9178	CHRCTH	CATHOLIC PRIEST				CHR	CTH				CHR	CHRISTIAN				CHR					1	172	172	17	4	-5.0	3	1	3	-0.20661157024794	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205151500	https://meaww.com/michigan-catholic-priest-refuses-to-offer-communion-to-married-lesbian-judge
891043558	20191205	201912	2019	2019.9178	CHRCTH	CATHOLIC				CHR	CTH				REL	PRIEST									1	010	010	01	1	0.0	2	1	2	-0.20661157024794	3	Kent County, Michigan, United States	US	USMI	MI081	43.0334	-85.55	1622983	3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	20191205151500	https://meaww.com/michigan-catholic-priest-refuses-to-offer-communion-to-married-lesbian-judge
891043559	20191205	201912	2019	2019.9178	CHRCTH	CATHOLIC PRIEST				CHR	CTH				USA	UNITED STATES	USA								1	120	120	12	3	-4.0	2	1	2	-0.20661157024794	3	Kent County, Michigan, United States	US	USMI	MI081	43.0334	-85.55	1622983	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205151500	https://meaww.com/michigan-catholic-priest-refuses-to-offer-communion-to-married-lesbian-judge
891043560	20191205	201912	2019	2019.9178	CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			USAEDU	HOUSTON	USA					EDU			1	010	010	01	1	0.0	3	1	3	-2.70833333333334	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20191205151500	https://www.timesnownews.com/health/article/re-telling-their-story-with-photos-helps-cancer-survivors-regain-self-confidence/523592
891043561	20191205	201912	2019	2019.9178	CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			USAEDU	HOUSTON	USA					EDU			1	046	046	04	1	7.0	3	1	3	-2.70833333333334	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20191205151500	https://www.timesnownews.com/health/article/re-telling-their-story-with-photos-helps-cancer-survivors-regain-self-confidence/523592
891043562	20191205	201912	2019	2019.9178	CHRPRO	METHODIST CHURCH				CHR	PRO														1	010	010	01	1	0.0	8	1	8	0.69721115537848	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20191205151500	http://theconversation.com/methodist-church-southern-africa-enters-new-era-as-women-take-up-top-positions-127631
891043563	20191205	201912	2019	2019.9178	CHRPRO	METHODIST CHURCH				CHR	PRO														1	010	010	01	1	0.0	2	1	2	0.69721115537848	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	0								1	Namibia	WA	WA		-22	17	WA	20191205151500	http://theconversation.com/methodist-church-southern-africa-enters-new-era-as-women-take-up-top-positions-127631
891043564	20191205	201912	2019	2019.9178	CHRREL	CHRISTIAN				CHR															1	012	012	01	1	-0.4	4	1	4	0.36101083032491	4	Obaseki, Ondo, Nigeria	NI	NI48	191249	7.2595	5.4291	10288699	0								4	Obaseki, Ondo, Nigeria	NI	NI48	191249	7.2595	5.4291	10288699	20191205151500	https://www.pulse.ng/news/local/obaseki-cautions-intending-christian-pilgrims-against-absconding/55cqvnb
891043565	20191205	201912	2019	2019.9178	CHRREL	CHRISTIAN				CHR					NGA	NIGERIA	NGA								1	012	012	01	1	-0.4	3	1	3	0.36101083032491	4	Obaseki, Ondo, Nigeria	NI	NI48	191249	7.2595	5.4291	10288699	4	Obaseki, Ondo, Nigeria	NI	NI48	191249	7.2595	5.4291	10288699	4	Obaseki, Ondo, Nigeria	NI	NI48	191249	7.2595	5.4291	10288699	20191205151500	https://www.pulse.ng/news/local/obaseki-cautions-intending-christian-pilgrims-against-absconding/55cqvnb
891043566	20191205	201912	2019	2019.9178	CHRREL	CHRISTIAN				CHR					REL	BISHOP									1	012	012	01	1	-0.4	3	1	3	0.36101083032491	4	Obaseki, Ondo, Nigeria	NI	NI48	191249	7.2595	5.4291	10288699	4	Obaseki, Ondo, Nigeria	NI	NI48	191249	7.2595	5.4291	10288699	4	Obaseki, Ondo, Nigeria	NI	NI48	191249	7.2595	5.4291	10288699	20191205151500	https://www.pulse.ng/news/local/obaseki-cautions-intending-christian-pilgrims-against-absconding/55cqvnb
891043567	20191205	201912	2019	2019.9178	COL	COLOMBIA	COL								GOV	GOVERNMENT						GOV			1	060	060	06	2	6.0	4	1	4	-0.54644808743169	4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	20191205151500	http://www.latinpost.com/articles/142824/20191205/company-owned-by-pablo-escobars-brother-releases-a-foldable-smartphone.htm
891043568	20191205	201912	2019	2019.9178	COLCRM	COLOMBIA	COL					CRM			COL	COLOMBIA	COL								1	173	173	17	4	-5.0	2	1	2	-0.54644808743169	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205151500	http://www.latinpost.com/articles/142824/20191205/company-owned-by-pablo-escobars-brother-releases-a-foldable-smartphone.htm
891043569	20191205	201912	2019	2019.9178	COLREB	FARC	COL					REB			COLGOV	COLOMBIA	COL					GOV			1	190	190	19	4	-10.0	10	1	10	-4.69011725293133	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20191205151500	http://www.drugwarrant.com/2019/12/drug-wars-promote-settler-colonialism/
891043570	20191205	201912	2019	2019.9178	COP	POLICE						COP													0	010	010	01	1	0.0	10	1	10	-3.87931034482759	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205151500	https://heavy.com/news/2019/12/facebook-white-van-vans/
891043571	20191205	201912	2019	2019.9178	COP	POLICE						COP													1	012	012	01	1	-0.4	10	1	10	-5.36585365853659	3	Santa Clara County, California, United States	US	USCA	CA085	37.2333	-121.768	277307	0								3	Santa Clara County, California, United States	US	USCA		37.2333	-121.768	277307	20191205151500	https://www.dailyrepublic.com/all-dr-news/wires/police-say-bay-area-man-threatened-to-shoot-up-godaddy-office-the-cupertino-courier-calif/
891043572	20191205	201912	2019	2019.9178	COP	DEPUTY						COP													1	020	020	02	1	3.0	2	1	2	2.59740259740259	4	Agona Swedru, Ghana (general), Ghana	GH	GH00	190589	5.53711	-0.699836	-2079112	0								4	Agona Swedru, Ghana (general), Ghana	GH	GH00	190589	5.53711	-0.699836	-2079112	20191205151500	https://ghananewsagency.org/economics/government-to-empower-rural-banks-to-boost-operations-160796
891043573	20191205	201912	2019	2019.9178	COP	DEPUTY						COP													1	020	020	02	1	3.0	8	1	8	2.59740259740259	4	Winneba, Ghana (general), Ghana	GH	GH00	190588	5.34357	-0.622963	-2080041	0								4	Winneba, Ghana (general), Ghana	GH	GH00	190588	5.34357	-0.622963	-2080041	20191205151500	https://ghananewsagency.org/economics/government-to-empower-rural-banks-to-boost-operations-160796
