891127063	20191205	201912	2019	2019.9178	BGD	BANGLADESH	BGD																		1	010	010	01	1	0.0	2	1	2	1.70575692963753	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20191205224500	http://www.xinhuanet.com/english/2019-12/04/c_138604779.htm
891127064	20191205	201912	2019	2019.9178	BLR	BELARUS	BLR								RUS	RUSSIA	RUS								0	060	060	06	2	6.0	2	1	2	-7.09779179810726	1	Belarus	BO	BO		53	28	BO	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205224500	https://www.scmagazine.com/home/security-news/cybercrime/u-s-charges-alleged-members-of-evil-corp-cybercrime-group-for-zeus-and-dridex-campaigns/
891127065	20191205	201912	2019	2019.9178	BLR	BELARUS	BLR								RUS	RUSSIAN FEDERATION	RUS								0	060	060	06	2	6.0	4	1	4	-7.09779179810726	1	Belarus	BO	BO		53	28	BO	4	Yoshkar-Ola, Mariy-El, Russia	RS	RS45	25102	56.6369	47.8711	-3042207	4	Yoshkar-Ola, Mariy-El, Russia	RS	RS45	25102	56.6369	47.8711	-3042207	20191205224500	https://www.scmagazine.com/home/security-news/cybercrime/u-s-charges-alleged-members-of-evil-corp-cybercrime-group-for-zeus-and-dridex-campaigns/
891127066	20191205	201912	2019	2019.9178	BLR	BELARUS	BLR								RUS	RUSSIA	RUS								0	060	060	06	2	6.0	2	1	2	-7.09779179810726	1	Germany	GM	GM		51.5	10.5	GM	4	Yoshkar-Ola, Mariy-El, Russia	RS	RS45	25102	56.6369	47.8711	-3042207	4	Yoshkar-Ola, Mariy-El, Russia	RS	RS45	25102	56.6369	47.8711	-3042207	20191205224500	https://www.scmagazine.com/home/security-news/cybercrime/u-s-charges-alleged-members-of-evil-corp-cybercrime-group-for-zeus-and-dridex-campaigns/
891127067	20191205	201912	2019	2019.9178	BLR	BELARUS	BLR								RUS	RUSSIA	RUS								0	060	060	06	2	6.0	2	1	2	-7.09779179810726	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20191205224500	https://www.scmagazine.com/home/security-news/cybercrime/u-s-charges-alleged-members-of-evil-corp-cybercrime-group-for-zeus-and-dridex-campaigns/
891127068	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	5	1	5	5.47619047619047	3	Chula Vista, California, United States	US	USCA	CA073	32.6401	-117.084	1660481	0								3	Chula Vista, California, United States	US	USCA		32.6401	-117.084	1660481	20191205224500	https://hoodline.com/2019/12/chula-vista-s-top-3-budget-friendly-breweries
891127069	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS													1	013	013	01	1	0.4	6	1	6	-2.12765957446808	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20191205224500	https://www.wkms.org/post/paducah-based-genova-products-faces-material-shortage-indefinite-layoffs
891127070	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS													0	020	020	02	1	3.0	4	1	4	-2.23684210526316	4	Liuping, Gansu, China	CH	CH15	13270	33.8356	104.292	10649941	0								4	Liuping, Gansu, China	CH	CH15	13270	33.8356	104.292	10649941	20191205224500	https://www.phonearena.com/news/Huawei-asks-its-US-suppliers-to-break-the-law_id120927
891127071	20191205	201912	2019	2019.9178	BUS	PRODUCER						BUS													1	020	020	02	1	3.0	2	1	2	3.06345733041576	3	Montrose County, Colorado, United States	US	USCO	CO085	38.4167	-108.267	198158	0								3	Montrose County, Colorado, United States	US	USCO		38.4167	-108.267	198158	20191205224500	https://www.montrosepress.com/news/csu-extension-to-hold-january-beef-symposium-in-montrose/article_3f8c6628-171b-11ea-8fee-47bd6d1c350a.html
891127072	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS													0	0311	031	03	1	5.2	3	1	3	0	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20191205224500	https://www.livebitcoinnews.com/ripple-boosts-moneygram-investments-plans-to-bring-in-more-banks/
891127073	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS													0	0311	031	03	1	5.2	7	1	7	0	1	Philippines	RP	RP		13	122	RP	0								1	Philippines	RP	RP		13	122	RP	20191205224500	https://www.livebitcoinnews.com/ripple-boosts-moneygram-investments-plans-to-bring-in-more-banks/
891127074	20191205	201912	2019	2019.9178	BUS	ENTREPRENEUR						BUS													1	033	033	03	1	5.2	3	1	3	-1.78117048346056	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20191205224500	http://www.island.lk/index.php?page_cat=article-details&page=article-details&code_title=214897
891127075	20191205	201912	2019	2019.9178	BUS	EMPLOYER						BUS													0	0331	033	03	1	5.2	10	1	10	0.0437636761487998	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20191205224500	https://gvwire.com/2019/12/05/risks-rewards-and-robots-the-future-of-work-in-california/
891127076	20191205	201912	2019	2019.9178	BUS	PRODUCER						BUS													1	036	036	03	1	4.0	10	1	10	-0.48780487804878	4	Kumeu, New Zealand (general), New Zealand	NZ	NZ00	22379	-36.7667	174.567	-1512120	0								4	Kumeu, New Zealand (general), New Zealand	NZ	NZ00	22379	-36.7667	174.567	-1512120	20191205224500	https://www.scoop.co.nz/stories/AK1912/S00149/stunt-fight-school-provides-a-lifetime-opportunity.htm
891127077	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS													1	036	036	03	1	4.0	10	1	10	0.82644628099174	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205224500	https://www.finanzen.ch/nachrichten/aktien/the-j-m-smucker-company-issues-voluntary-recall-of-specific-lots-of-special-kitty-wet-canned-cat-food-due-to-health-concerns-1028742663
891127078	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS													0	040	040	04	1	1.0	5	1	5	-2.75689223057644	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20191205224500	https://buffalonews.com/2019/12/05/asphalt-plant-owner-wont-say-yet-where-new-proposal-for-hamburg-plant-would-go/
891127079	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS													1	040	040	04	1	1.0	10	1	10	-1.51515151515151	3	Great Lakes, Michigan, United States	US	USMI	MI031	45.6875	-84.4375	1783507	0								3	Great Lakes, Michigan, United States	US	USMI		45.6875	-84.4375	1783507	20191205224500	https://www.bridgemi.com/michigan-environment-watch/enbridge-lost-rods-straits-it-didnt-tell-michigan-two-months
891127080	20191205	201912	2019	2019.9178	BUS	BUSINESS LEADER						BUS													1	040	040	04	1	1.0	4	2	4	1.79445350734095	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20191205224500	https://www.mrt.com/news/us/article/CEO-Virgin-Galactic-marks-incredible-year-of-14885385.php
891127081	20191205	201912	2019	2019.9178	BUS	ENTREPRENEUR						BUS													1	042	042	04	1	1.9	6	1	6	1.43678160919541	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20191205224500	https://bdnews24.com/business/2019/12/06/bangladesh-exports-dip-for-fourth-month-miss-november-target-by-18-percent
891127082	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													0	051	051	05	1	3.4	4	1	4	0	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20191205224500	https://www.bclocalnews.com/business/penticton-futurebiz-2019-explored-all-aspects-of-business-safety/
891127083	20191205	201912	2019	2019.9178	BUS	ENTREPRENEUR						BUS													1	061	061	06	2	6.4	6	1	6	1.43678160919541	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20191205224500	https://bdnews24.com/business/2019/12/06/bangladesh-exports-dip-for-fourth-month-miss-november-target-by-18-percent
891127084	20191205	201912	2019	2019.9178	BUS	COMPANIES						BUS													1	070	070	07	2	7.0	10	1	10	-1.55038759689923	1	Sri Lanka	CE	CE		7	81	CE	0								1	Sri Lanka	CE	CE		7	81	CE	20191205224500	http://www.island.lk/index.php?page_cat=article-details&page=article-details&code_title=214898
891127085	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS													1	0831	083	08	2	5.0	6	1	6	0.49261083743842	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20191205224500	http://www.globenewswire.com/news-release/2019/12/05/1957088/0/en/Voyageur-Closes-Second-Tranche-of-Non-Brokered-Private-Placement-Announces-Private-Placement-Extension-and-Resignation-of-Director.html
891127086	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													0	111	111	11	3	-2.0	3	1	3	3.6085626911315	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205224500	https://www.atlantamagazine.com/bestofatlanta/2019-style-design/
891127087	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													0	111	111	11	3	-2.0	2	1	2	3.6085626911315	3	Phipps Plaza, New York, United States	US	USNY	NY061	40.7403	-73.9786	2083136	0								3	Phipps Plaza, New York, United States	US	USNY		40.7403	-73.9786	2083136	20191205224500	https://www.atlantamagazine.com/bestofatlanta/2019-style-design/
891127088	20191205	201912	2019	2019.9178	BUS	MANUFACTURER						BUS													1	120	120	12	3	-4.0	10	1	10	-2.23684210526316	4	Liuping, Gansu, China	CH	CH15	13270	33.8356	104.292	10649941	0								4	Liuping, Gansu, China	CH	CH15	13270	33.8356	104.292	10649941	20191205224500	https://www.phonearena.com/news/Huawei-asks-its-US-suppliers-to-break-the-law_id120927
891127089	20191205	201912	2019	2019.9178	BUS	CORPORATION						BUS													1	173	173	17	4	-5.0	20	2	20	-4.67380887185104	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205224500	https://1075daverocks.com/news/6260833/ontario-government-animal-welfare-legislation-2/
891127090	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	193	193	19	4	-10.0	6	1	6	0.62893081761007	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20191205224500	https://www.cnn.com/2019/12/05/politics/us-health-care-spending-2018/
891127091	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	193	193	19	4	-10.0	4	1	4	0.62893081761007	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20191205224500	https://www.cnn.com/2019/12/05/politics/us-health-care-spending-2018/
891127092	20191205	201912	2019	2019.9178	BUS	COMPANY OWNER						BUS			CAN	CANADA	CAN								1	010	010	01	1	0.0	2	1	2	1.30164119977363	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20191205224500	https://www.dailymail.co.uk/news/article-7761479/Man-accused-conning-people-Harry-Potter-themed-event-says-wont-refunds.html
891127093	20191205	201912	2019	2019.9178	BUS	CONTAINERSHIP						BUS			CHN	CHINA	CHN								1	057	057	05	1	8.0	5	1	5	5.56962025316456	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20191205224500	https://www.hellenicshippingnews.com/dnv-gl-and-huangpu-wenchong-sign-jdp-on-5000-teu-lng-dual-fuel-containership/
891127094	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			CVL	COMMUNITY						CVL			1	013	013	01	1	0.4	6	1	6	2.46406570841889	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20191205224500	https://www.progress-index.com/news/20191205/carvana-bringing-400-jobs-to-area
891127095	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS			CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	1	1	1	1.70212765957447	4	Oamaru, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.1	170.967	-1514842	4	Oamaru, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.1	170.967	-1514842	4	Oamaru, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.1	170.967	-1514842	20191205224500	http://www.oamarumail.co.nz/community/main-street-resurrection/
891127096	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			0	011	011	01	1	-0.1	6	1	6	0	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20191205224500	https://www.govexec.com/oversight/2019/12/key-house-lawmaker-calls-review-400-million-border-wall-contract/161703/
891127097	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			0	011	011	01	1	-0.1	4	1	4	0	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20191205224500	https://www.govexec.com/oversight/2019/12/key-house-lawmaker-calls-review-400-million-border-wall-contract/161703/
891127098	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS			GOV	PREMIER						GOV			1	012	012	01	1	-0.4	10	1	10	-5.89430894308943	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20191205224500	http://www.thestandard.com.hk/section-news.php?id=214270
891127099	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS			GOV	STATE LEADER						GOV			0	046	046	04	1	7.0	1	1	1	-0.87281795511222	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205224500	https://www.wlrn.org/post/fdot-announces-new-rail-safety-measures-industry-leaders-brainstorm-future-transit-solutions
891127100	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS			GOV	STATE LEADER						GOV			0	046	046	04	1	7.0	4	1	4	-0.87281795511222	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205224500	https://www.wlrn.org/post/fdot-announces-new-rail-safety-measures-industry-leaders-brainstorm-future-transit-solutions
891127101	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS			GOV	STATE LEADER						GOV			0	046	046	04	1	7.0	3	1	3	-0.87281795511222	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205224500	https://www.wlrn.org/post/fdot-announces-new-rail-safety-measures-industry-leaders-brainstorm-future-transit-solutions
891127102	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS			GOV	GOVERNOR						GOV			0	050	050	05	1	3.5	10	1	10	0.0437636761487998	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205224500	https://gvwire.com/2019/12/05/risks-rewards-and-robots-the-future-of-work-in-california/
891127103	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS			GOV	PRESIDENT						GOV			1	110	110	11	3	-2.0	10	1	10	-2.44498777506113	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205224500	https://www.washingtonexaminer.com/opinion/on-impeachment-democrats-dont-understand-their-most-important-audience
891127104	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			0	124	124	12	3	-4.0	6	1	6	0	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20191205224500	https://www.govexec.com/oversight/2019/12/key-house-lawmaker-calls-review-400-million-border-wall-contract/161703/
891127105	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			0	124	124	12	3	-4.0	4	1	4	0	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20191205224500	https://www.govexec.com/oversight/2019/12/key-house-lawmaker-calls-review-400-million-border-wall-contract/161703/
891127106	20191205	201912	2019	2019.9178	BUS	INVESTOR						BUS			JUD	PROSECUTOR						JUD			0	046	046	04	1	7.0	4	1	4	-6.92520775623268	3	San Bernardino, California, United States	US	USCA	CA071	34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	20191205224500	https://www.sfchronicle.com/crime/article/Former-legislator-Terry-Goggin-pleads-guilty-to-14885115.php
891127107	20191205	201912	2019	2019.9178	BUS	INVESTOR						BUS			JUD	PROSECUTOR						JUD			0	046	046	04	1	7.0	6	1	6	-6.92520775623268	3	Balboa Park, California, United States	US	USCA	CA075	37.7249	-122.446	218563	3	Balboa Park, California, United States	US	USCA		37.7249	-122.446	218563	3	Balboa Park, California, United States	US	USCA		37.7249	-122.446	218563	20191205224500	https://www.sfchronicle.com/crime/article/Former-legislator-Terry-Goggin-pleads-guilty-to-14885115.php
891127108	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS			JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	10	1	10	-11.0062893081761	0								0								0								20191205224500	https://www.news-journalonline.com/news/20191205/port-orange-remodeling-business-owners-ordered-to-pay-100000-in-fraud-case
891127109	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			1	112	112	11	3	-2.0	5	1	5	-5.39682539682539	0								0								0								20191205224500	https://www.courierpress.com/story/news/2019/12/05/tj-maxx-employees-accused-stealing-400-merchandise-per-day/2618978001/
891127110	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			LBN	TYRE	LBN								1	061	061	06	2	6.4	10	1	10	3.20284697508897	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20191205224500	https://newbusinessethiopia.com/trade/company-introduces-tyre-protector-gel-to-ethiopian-market/
891127111	20191205	201912	2019	2019.9178	BUS	EMPLOYER						BUS			LEG	CHAMBER						LEG			1	042	042	04	1	1.9	2	1	2	2.88461538461539	3	Dover, New Hampshire, United States	US	USNH	NH017	43.1979	-70.8737	866618	3	Dover, New Hampshire, United States	US	USNH	NH017	43.1979	-70.8737	866618	3	Dover, New Hampshire, United States	US	USNH	NH017	43.1979	-70.8737	866618	20191205224500	https://www.fosters.com/news/20191205/dover-chamber-hosting-building-workforce-event-for-local-employers
891127112	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			MED	MEDIA						MED			1	040	040	04	1	1.0	10	1	10	1.96483971044468	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205224500	https://www.victoriaadvocate.com/opinion/guest-column-congressman-michael-cloud-is-one-of-the-good/article_a3a64336-178e-11ea-b3a8-4f7239dfdc4a.html
891127113	20191205	201912	2019	2019.9178	BUS	INVESTOR						BUS			MED	MEDIA						MED			0	040	040	04	1	1.0	10	1	10	1.52582159624413	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205224500	https://401kspecialistmag.com/esg-investing-momentum-building-even-if-formal-commitment-lags/
891127114	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			MED	MEDIA						MED			1	042	042	04	1	1.9	10	1	10	1.96483971044468	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205224500	https://www.victoriaadvocate.com/opinion/guest-column-congressman-michael-cloud-is-one-of-the-good/article_a3a64336-178e-11ea-b3a8-4f7239dfdc4a.html
891127115	20191205	201912	2019	2019.9178	BUS	ENTREPRENEUR						BUS			MED	MEDIA						MED			1	051	051	05	1	3.4	10	1	10	4.58167330677291	0								0								0								20191205224500	https://q13fox.com/2019/12/05/ellens-favorite-things-gluten-free-recipes-thatll-make-you-lick-the-bowl/
891127116	20191205	201912	2019	2019.9178	BUS	BANK						BUS			MNCUSA	JP MORGAN CHASE	USA					MNC			1	057	057	05	1	8.0	5	1	5	8.37696335078534	0								0								0								20191205224500	https://www.wealthmanagement.com/technology/chase-pens-data-sharing-agreement-envestnet-yodlee
891127117	20191205	201912	2019	2019.9178	BUS	BOSS						BUS			PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	2	1	2	0	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205224500	https://www.livebitcoinnews.com/ripple-boosts-moneygram-investments-plans-to-bring-in-more-banks/
891127118	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			TCD	CHAD	TCD								0	043	043	04	1	2.8	10	1	10	0	1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20191205224500	https://www.govexec.com/oversight/2019/12/key-house-lawmaker-calls-review-400-million-border-wall-contract/161703/
891127119	20191205	201912	2019	2019.9178	BUS	TRADER						BUS			TURGOV	TURKEY	TUR					GOV			1	045	045	04	1	5.0	4	1	4	-6.58174097664543	1	Iran	IR	IR		32	53	IR	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205224500	https://www.kob.com/us-news/judge-turkish-bank-cant-deny-knowledge-of-criminal-charges/5571496/?cat=600
891127120	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS			USA	ILLINOIS	USA								1	010	010	01	1	0.0	6	1	6	-1.2987012987013	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205224500	https://wgnradio.com/2019/12/05/wintrust-business-lunch-12-5-19-post-cyber-monday-deals-where-illinois-stands-in-credit-card-debt-and-chicagos-housing-market-2020/
891127121	20191205	201912	2019	2019.9178	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	3.06345733041576	3	Colorado State University, Colorado, United States	US	USCO	CO069	40.5672	-105.594	177310	3	Montrose County, Colorado, United States	US	USCO		38.4167	-108.267	198158	3	Montrose County, Colorado, United States	US	USCO		38.4167	-108.267	198158	20191205224500	https://www.montrosepress.com/news/csu-extension-to-hold-january-beef-symposium-in-montrose/article_3f8c6628-171b-11ea-8fee-47bd6d1c350a.html
891127122	20191205	201912	2019	2019.9178	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	3.06345733041576	3	Montrose County, Colorado, United States	US	USCO	CO085	38.4167	-108.267	198158	3	Montrose County, Colorado, United States	US	USCO		38.4167	-108.267	198158	3	Montrose County, Colorado, United States	US	USCO		38.4167	-108.267	198158	20191205224500	https://www.montrosepress.com/news/csu-extension-to-hold-january-beef-symposium-in-montrose/article_3f8c6628-171b-11ea-8fee-47bd6d1c350a.html
891127123	20191205	201912	2019	2019.9178	BUS	BANK						BUS			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-2.11267605633803	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20191205224500	https://www.marketwatch.com/story/feds-quarles-says-there-are-now-more-options-than-just-bailing-out-failing-banks-2019-12-05
891127124	20191205	201912	2019	2019.9178	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	3.06345733041576	3	Colorado State University, Colorado, United States	US	USCO	CO069	40.5672	-105.594	177310	3	Colorado State University, Colorado, United States	US	USCO		40.5672	-105.594	177310	3	Colorado State University, Colorado, United States	US	USCO		40.5672	-105.594	177310	20191205224500	https://www.montrosepress.com/news/csu-extension-to-hold-january-beef-symposium-in-montrose/article_3f8c6628-171b-11ea-8fee-47bd6d1c350a.html
891127125	20191205	201912	2019	2019.9178	BUS	PRODUCER						BUS			USA	COLORADO	USA								1	036	036	03	1	4.0	6	1	6	3.06345733041576	3	Montrose County, Colorado, United States	US	USCO	CO085	38.4167	-108.267	198158	3	Colorado State University, Colorado, United States	US	USCO		40.5672	-105.594	177310	3	Colorado State University, Colorado, United States	US	USCO		40.5672	-105.594	177310	20191205224500	https://www.montrosepress.com/news/csu-extension-to-hold-january-beef-symposium-in-montrose/article_3f8c6628-171b-11ea-8fee-47bd6d1c350a.html
891127126	20191205	201912	2019	2019.9178	BUS	BUSINESS LEADER						BUS			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	2	4	1.79445350734095	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20191205224500	https://www.mrt.com/news/us/article/CEO-Virgin-Galactic-marks-incredible-year-of-14885385.php
891127127	20191205	201912	2019	2019.9178	BUS	BUSINESS LEADER						BUS			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	2	4	1.79445350734095	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20191205224500	https://www.mrt.com/news/us/article/CEO-Virgin-Galactic-marks-incredible-year-of-14885385.php
891127128	20191205	201912	2019	2019.9178	BUS	BUSINESS LEADER						BUS			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	2	4	1.79445350734095	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20191205224500	https://www.mrt.com/news/us/article/CEO-Virgin-Galactic-marks-incredible-year-of-14885385.php
